"","종목코드","종목명","종가","대비","등락률","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"2006","091810","티웨이항공",2940,40,1.38,NA,NA,2357,1.25,0,0
"2007","004870","티웨이홀딩스",1545,70,4.75,NA,NA,2103,0.73,0,0
"2008","104480","티케이케미칼",3255,85,2.68,110,29.59,2989,1.09,0,0
"2009","081150","티플랙스",3685,-235,-5.99,91,40.49,4040,0.91,20,0.54
"2010","130740","티피씨글로벌",4770,-290,-5.73,NA,NA,5671,0.84,20,0.42
"2011","084730","팅크웨어",16600,-350,-2.06,430,38.6,14259,1.16,0,0
"2012","046210","파나진",4740,-85,-1.76,109,43.49,629,7.54,0,0
"2013","034230","파라다이스",17200,-350,-1.99,177,97.18,13924,1.24,100,0.58
"2014","033540","파라텍",8770,90,1.04,NA,NA,3139,2.79,0,0
"2015","043200","파루",1415,-20,-1.39,13,108.85,1267,1.12,0,0
"2016","214450","파마리서치프로덕트",56200,-2000,-3.44,1766,31.82,21024,2.67,300,0.53
"2017","208340","파멥신",18500,-600,-3.14,NA,NA,4904,3.77,0,0
"2018","005690","파미셀",16050,150,0.94,73,219.86,859,18.68,0,0
"2019","177830","파버나인",5430,-160,-2.86,NA,NA,4104,1.32,0,0
"2020","037070","파세코",16150,100,0.62,618,26.13,5415,2.98,250,1.55
"2021","150900","파수",7840,-220,-2.73,NA,NA,1735,4.52,0,0
"2022","037030","파워넷",5910,-120,-1.99,451,13.1,4422,1.34,0,0
"2023","047310","파워로직스",9700,-50,-0.51,1611,6.02,6981,1.39,50,0.52
"2024","170790","파이오링크",12800,-400,-3.03,868,14.75,5640,2.27,100,0.78
"2025","049120","파인디앤씨",1585,-55,-3.35,NA,NA,1718,0.92,25,1.58
"2026","038950","파인디지털",6180,-270,-4.19,NA,NA,8435,0.73,50,0.81
"2027","106240","파인테크닉스",4605,-165,-3.46,8,575.63,1327,3.47,0,0
"2028","131760","파인텍",1550,-20,-1.27,3,516.67,1459,1.06,0,0
"2029","065690","파커스",2890,0,0,NA,NA,5914,0.49,150,5.19
"2030","140860","파크시스템스",124200,-900,-0.72,1277,97.26,6656,18.66,120,0.1
"2031","091700","파트론",11200,-300,-2.61,1186,9.44,6531,1.71,350,3.13
"2032","038160","팍스넷",862,0,0,NA,NA,1132,0.76,0,0
"2033","032800","판타지오",778,0,0,NA,NA,323,2.41,0,0
"2034","318010","팜스빌",10050,-450,-4.29,1093,9.19,6987,1.44,200,1.99
"2035","036580","팜스코",7200,-200,-2.7,NA,NA,7977,0.9,50,0.69
"2036","027710","팜스토리",1645,-100,-5.73,NA,NA,1454,1.13,25,1.52
"2037","225590","패션플랫폼",1390,-40,-2.8,164,8.48,1474,0.94,0,0
"2038","054300","팬스타엔터프라이즈",799,-17,-2.08,16,49.94,821,0.97,0,0
"2039","068050","팬엔터테인먼트",5900,260,4.61,41,143.9,1756,3.36,0,0
"2040","028670","팬오션",5720,180,3.25,284,20.14,5400,1.06,0,0
"2041","222110","팬젠",10300,-1050,-9.25,NA,NA,1911,5.39,0,0
"2042","010820","퍼스텍",2255,-80,-3.43,NA,NA,583,3.87,0,0
"2043","016800","퍼시스",29800,-100,-0.33,3601,8.28,38601,0.77,1000,3.36
"2044","263750","펄어비스",289400,-600,-0.21,13002,22.26,45229,6.4,0,0
"2045","251970","펌텍코리아",16650,-550,-3.2,1714,9.71,11642,1.43,330,1.98
"2046","001020","페이퍼코리아",2425,-35,-1.42,NA,NA,436,5.56,0,0
"2047","087010","펩트론",14300,50,0.35,NA,NA,1743,8.2,0,0
"2048","090080","평화산업",1090,-45,-3.96,NA,NA,610,1.79,0,0
"2049","043370","평화정공",10850,-250,-2.25,1506,7.2,27452,0.4,180,1.66
"2050","010770","평화홀딩스",3540,-90,-2.48,NA,NA,7971,0.44,150,4.24
"2051","119500","포메탈",4520,-65,-1.42,186,24.3,3776,1.2,60,1.33
"2052","016670","포비스티앤씨",973,0,0,NA,NA,1135,0.86,0,0
"2053","056730","포스링크",1550,0,0,NA,NA,193,8.03,0,0
"2054","022100","포스코 ICT",7490,-270,-3.48,258,29.03,2402,3.12,50,0.67
"2055","058430","포스코강판",32750,-2250,-6.43,446,73.43,36256,0.9,400,1.22
"2056","009520","포스코엠텍",6960,10,0.14,254,27.4,2160,3.22,80,1.15
"2057","047050","포스코인터내셔널",22350,-150,-0.67,1697,13.17,24703,0.9,700,3.13
"2058","003670","포스코케미칼",158000,-4500,-2.77,1569,100.7,15352,10.29,400,0.25
"2059","189690","포시에스",6670,-280,-4.03,671,9.94,6906,0.97,100,1.5
"2060","318020","포인트모바일",46050,-2450,-5.05,1713,26.88,7116,6.47,0,0
"2061","256630","포인트엔지니어링",3015,-130,-4.13,23,131.09,1222,2.47,20,0.66
"2062","141020","포티스",108,0,0,NA,NA,370,0.29,0,0
"2063","007630","폴루스바이오팜",1225,0,0,NA,NA,1509,0.81,0,0
"2064","290720","푸드나무",25500,600,2.41,656,38.87,7454,3.42,70,0.27
"2065","005670","푸드웰",6790,-160,-2.3,3153,2.15,7681,0.88,100,1.47
"2066","094940","푸른기술",12550,700,5.91,80,156.88,3426,3.66,30,0.24
"2067","007330","푸른저축은행",8720,0,0,2008,4.34,17594,0.5,550,6.31
"2068","017810","풀무원",16800,-200,-1.18,56,300,9425,1.78,102,0.61
"2069","093380","풍강",3900,-100,-2.5,114,34.21,6168,0.63,60,1.54
"2070","023900","풍국주정",19700,-550,-2.72,618,31.88,10607,1.86,160,0.81
"2071","103140","풍산",36600,100,0.27,629,58.19,49306,0.74,400,1.09
"2072","005810","풍산홀딩스",24500,-300,-1.21,2544,9.63,62585,0.39,1400,5.71
"2073","195440","퓨전",2075,0,0,NA,NA,8080,0.26,0,0
"2074","214270","퓨쳐스트림네트웍스",1175,-5,-0.42,36,32.64,588,2,0,0
"2075","220100","퓨쳐켐",18300,-350,-1.88,NA,NA,1421,12.88,0,0
"2076","035200","프럼파스트",4715,-190,-3.87,124,38.02,3618,1.3,0,0
"2077","203690","프로스테믹스",3565,-130,-3.52,NA,NA,621,5.74,0,0
"2078","053610","프로텍",29250,-700,-2.34,3720,7.86,18797,1.56,400,1.37
"2079","335810","프리시젼바이오",17400,-900,-4.92,NA,NA,1183,14.71,0,0
"2080","053160","프리엠스",17500,-200,-1.13,102,171.57,7582,2.31,50,0.29
"2081","075130","플랜티넷",5880,-170,-2.81,303,19.41,7467,0.79,250,4.25
"2082","237820","플레이디",8780,-310,-3.41,730,12.03,4477,1.96,220,2.51
"2083","023770","플레이위드",8710,-250,-2.79,1148,7.59,2126,4.1,0,0
"2084","300080","플리토",11100,-600,-5.13,NA,NA,4642,2.39,0,0
"2085","032580","피델릭스",1385,-60,-4.15,NA,NA,1370,1.01,0,0
"2086","051380","피씨디렉트",11550,-50,-0.43,494,23.38,4705,2.45,100,0.87
"2087","241820","피씨엘",33600,650,1.97,NA,NA,611,54.99,0,0
"2088","237750","피앤씨테크",6370,-140,-2.15,428,14.88,9172,0.69,0,0
"2089","131390","피앤이솔루션",22450,-550,-2.39,1096,20.48,5497,4.08,0,0
"2090","024850","피에스엠씨",1520,-50,-3.18,2,760,510,2.98,0,0
"2091","319660","피에스케이",37150,-950,-2.49,1058,35.11,12682,2.93,300,0.81
"2092","031980","피에스케이홀딩스",8300,-60,-0.72,950,8.74,15958,0.52,150,1.81
"2093","002230","피에스텍",5590,20,0.36,131,42.67,7280,0.77,150,2.68
"2094","239890","피엔에이치테크",16050,-850,-5.03,NA,NA,NA,NA,0,0
"2095","347740","피엔케이피부임상연구센타",20800,-400,-1.89,973,21.38,3767,5.52,0,0
"2096","137400","피엔티",25800,-200,-0.77,NA,NA,4258,6.06,0,0
"2097","128660","피제이메탈",2415,55,2.33,85,28.41,1634,1.48,100,4.14
"2098","006140","피제이전자",7050,-150,-2.08,326,21.63,7136,0.99,140,1.99
"2099","304840","피플바이오",51600,1300,2.58,NA,NA,542,95.2,0,0
"2100","062970","피피아이",5720,-220,-3.7,339,16.87,2409,2.37,0,0
"2101","087600","픽셀플러스",6800,-110,-1.59,NA,NA,9523,0.71,0,0
"2102","057880","필로시스헬스케어",2110,0,0,NA,NA,542,3.89,0,0
"2103","033180","필룩스",4365,-485,-10,NA,NA,3111,1.4,0,0
"2104","161580","필옵틱스",13400,-50,-0.37,NA,NA,3174,4.22,0,0
"2105","347770","핌스",15950,-150,-0.93,1043,15.29,2593,6.15,0,0
"2106","163730","핑거",29000,0,0,590,49.15,1826,15.88,0,0
"2107","332710","하나금융14호스팩",2100,-20,-0.94,NA,NA,NA,NA,0,0
"2108","341160","하나금융15호스팩",2110,-5,-0.24,NA,NA,NA,NA,0,0
"2109","343510","하나금융16호스팩",2090,-5,-0.24,NA,NA,NA,NA,0,0
"2110","363260","하나금융17호스팩",2060,0,0,NA,NA,NA,NA,0,0
"2111","086790","하나금융지주",37050,-800,-2.11,7898,4.69,93673,0.4,2100,5.67
"2112","299030","하나기술",100500,-5000,-4.74,2149,46.77,5760,17.45,0,0
"2113","067310","하나마이크론",10750,-550,-4.87,NA,NA,5238,2.05,50,0.47
"2114","307160","하나머스트제6호스팩",2160,10,0.47,NA,NA,NA,NA,0,0
"2115","166090","하나머티리얼즈",36300,-300,-0.82,1421,25.55,7410,4.9,200,0.55
"2116","293480","하나제약",23250,-450,-1.9,1778,13.08,13601,1.71,460,1.98
"2117","039130","하나투어",67200,200,0.3,NA,NA,15562,4.32,1000,1.49
"2118","136480","하림",2820,-60,-2.08,NA,NA,2924,0.96,0,0
"2119","003380","하림지주",8680,-310,-3.45,736,11.79,18633,0.47,50,0.58
"2120","149980","하이로닉",5470,-150,-2.67,231,23.68,2888,1.89,56,1.02
"2121","013030","하이록코리아",14600,-700,-4.58,947,15.42,25087,0.58,500,3.42
"2122","126700","하이비젼시스템",14400,-400,-2.7,607,23.72,8297,1.74,50,0.35
"2123","106080","하이소닉",3330,0,0,NA,NA,883,3.77,0,0
"2124","071090","하이스틸",27000,5200,23.85,16,1687.5,63833,0.42,100,0.37
"2125","340120","하이제5호스팩",2095,-10,-0.48,NA,NA,NA,NA,0,0
"2126","221840","하이즈항공",4950,-160,-3.13,221,22.4,4321,1.15,61,1.23
"2127","106190","하이텍팜",18000,-1500,-7.69,NA,NA,13907,1.29,50,0.28
"2128","019490","하이트론",7010,170,2.49,NA,NA,3091,2.27,0,0
"2129","000080","하이트진로",34250,-300,-0.87,NA,NA,14488,2.36,700,2.04
"2130","000087","하이트진로2우B",19900,-450,-2.21,NA,NA,NA,NA,0,0
"2131","000140","하이트진로홀딩스",15300,-350,-2.24,NA,NA,18398,0.83,350,2.29
"2132","000145","하이트진로홀딩스우",13950,-150,-1.06,NA,NA,NA,NA,400,2.87
"2133","066130","하츠",10100,-600,-5.61,194,52.06,6471,1.56,30,0.3
"2134","368770","한국9호스팩",2040,-5,-0.24,NA,NA,NA,NA,0,0
"2135","004590","한국가구",5730,-330,-5.45,405,14.15,6919,0.83,115,2.01
"2136","036460","한국가스공사",31850,-1100,-3.34,395,80.63,85073,0.37,380,1.19
"2137","039340","한국경제TV",5540,-200,-3.48,671,8.26,5300,1.05,90,1.62
"2138","005430","한국공항",38200,-1250,-3.17,5318,7.18,102021,0.37,1000,2.62
"2139","071050","한국금융지주",87300,-4700,-5.11,14467,6.03,81250,1.07,2900,3.32
"2140","071055","한국금융지주우",60800,-2400,-3.8,NA,NA,NA,NA,2962,4.87
"2141","034950","한국기업평가",88700,-2000,-2.21,4563,19.44,23591,3.76,8618,9.72
"2142","010040","한국내화",3735,-175,-4.48,193,19.35,6144,0.61,35,0.94
"2143","025540","한국단자",79500,-200,-0.25,3062,25.96,68181,1.17,700,0.88
"2144","222980","한국맥널티",5940,-130,-2.14,NA,NA,2769,2.15,0,0
"2145","318000","한국바이오젠",8150,-270,-3.21,NA,NA,3159,2.58,50,0.61
"2146","256840","한국비엔씨",8730,960,12.36,NA,NA,558,15.65,0,0
"2147","004090","한국석유",195500,45000,29.9,NA,NA,212214,0.92,1500,0.77
"2148","025550","한국선재",3400,-70,-2.02,111,30.63,3631,0.94,0,0
"2149","002200","한국수출포장",21700,-600,-2.69,4505,4.82,61942,0.35,600,2.76
"2150","002960","한국쉘석유",249500,3500,1.42,16174,15.43,75323,3.31,16000,6.41
"2151","023890","한국아트라스비엑스",57700,-1300,-2.2,13966,4.13,40126,1.44,400,0.69
"2152","017890","한국알콜",12900,-100,-0.77,1545,8.35,15175,0.85,100,0.78
"2153","000240","한국앤컴퍼니",17250,-750,-4.17,1650,10.45,35269,0.49,350,2.03
"2154","080720","한국유니온제약",13150,-300,-2.23,65,202.31,9084,1.45,0,0
"2155","123890","한국자산신탁",3880,-70,-1.77,733,5.29,5339,0.73,200,5.15
"2156","015760","한국전력",22700,-650,-2.78,NA,NA,105140,0.22,0,0
"2157","063570","한국전자금융",6700,810,13.75,150,44.67,4581,1.46,110,1.64
"2158","041460","한국전자인증",7170,20,0.28,87,82.41,1887,3.8,46,0.64
"2159","006200","한국전자홀딩스",1080,-60,-5.26,NA,NA,2289,0.47,0,0
"2160","101680","한국정밀기계",1440,0,0,NA,NA,6762,0.21,0,0
"2161","039740","한국정보공학",3390,-65,-1.88,223,15.2,5025,0.67,0,0
"2162","053300","한국정보인증",6980,20,0.29,229,30.48,2735,2.55,100,1.43
"2163","025770","한국정보통신",9080,-40,-0.44,649,13.99,5319,1.71,0,0
"2164","310870","한국제8호스팩",2100,-20,-0.94,NA,NA,NA,NA,0,0
"2165","009540","한국조선해양",112000,-2000,-1.75,2183,51.31,163436,0.69,0,0
"2166","023350","한국종합기술",7700,150,1.99,NA,NA,8724,0.88,100,1.3
"2167","025890","한국주강",1660,-20,-1.19,NA,NA,2848,0.58,0,0
"2168","000970","한국주철관",8630,10,0.12,585,14.75,11819,0.73,200,2.32
"2169","104700","한국철강",7900,-130,-1.62,415,19.04,15742,0.5,200,2.53
"2170","017960","한국카본",11750,0,0,431,27.26,7114,1.65,120,1.02
"2171","023760","한국캐피탈",592,-1,-0.17,118,5.02,897,0.66,25,4.22
"2172","054040","한국컴퓨터",4245,-100,-2.3,496,8.56,5849,0.73,130,3.06
"2173","050540","한국코퍼레이션",282,0,0,NA,NA,974,0.29,0,0
"2174","161890","한국콜마",57500,700,1.23,1284,44.78,20601,2.79,330,0.57
"2175","024720","한국콜마홀딩스",27300,-300,-1.09,2364,11.55,22998,1.19,195,0.71
"2176","021650","한국큐빅",4080,-80,-1.92,206,19.81,3499,1.17,25,0.61
"2177","161390","한국타이어앤테크놀로지",47650,-3150,-6.2,3387,14.07,57774,0.82,550,1.15
"2178","053590","한국테크놀로지",925,-16,-1.7,NA,NA,343,2.7,0,0
"2179","034830","한국토지신탁",2100,25,1.2,449,4.68,3476,0.6,110,5.24
"2180","007280","한국특수형강",1890,-50,-2.58,NA,NA,2085,0.91,0,0
"2181","032300","한국파마",51100,-5200,-9.24,629,81.24,3028,16.88,50,0.1
"2182","037230","한국팩키지",4550,-250,-5.21,72,63.19,1591,2.86,35,0.77
"2183","010100","한국프랜지",2800,-100,-3.45,373,7.51,7092,0.39,50,1.79
"2184","047810","한국항공우주",33100,-2050,-5.83,1748,18.94,11714,2.83,400,1.21
"2185","123690","한국화장품",12150,-150,-1.22,NA,NA,2190,5.55,0,0
"2186","003350","한국화장품제조",36150,-550,-1.5,NA,NA,10597,3.41,100,0.28
"2187","030520","한글과컴퓨터",17450,-400,-2.24,864,20.2,9633,1.81,0,0
"2188","052600","한네트",10900,150,1.4,98,111.22,3033,3.59,100,0.92
"2189","011500","한농화성",19800,-2650,-11.8,652,30.37,7692,2.57,150,0.76
"2190","002390","한독",27750,-200,-0.72,2544,10.91,24757,1.12,275,0.99
"2191","256150","한독크린텍",29500,-50,-0.17,1601,18.43,7753,3.8,200,0.68
"2192","014790","한라",4870,-100,-2.01,28,173.93,5322,0.92,0,0
"2193","092460","한라IMS",6450,-180,-2.71,392,16.45,6891,0.94,100,1.55
"2194","060980","한라홀딩스",41600,-550,-1.3,3921,10.61,84613,0.49,2000,4.81
"2195","039670","한류타임즈",3680,0,0,NA,NA,NA,NA,0,0
"2196","053690","한미글로벌",9830,-270,-2.67,2222,4.42,10777,0.91,200,2.03
"2197","042700","한미반도체",22150,-150,-0.67,383,57.83,3839,5.77,100,0.45
"2198","008930","한미사이언스",64500,-1600,-2.42,467,138.12,9607,6.71,200,0.31
"2199","128940","한미약품",343000,-7000,-2,4352,78.81,60099,5.71,500,0.15
"2200","047080","한빛소프트",3780,-235,-5.85,97,38.97,602,6.28,0,0
"2201","009240","한샘",99500,0,0,2423,41.06,25215,3.95,1200,1.21
"2202","020000","한섬",37150,-1100,-2.88,3881,9.57,42450,0.88,450,1.21
"2203","003680","한성기업",7470,-270,-3.49,NA,NA,8081,0.92,0,0
"2204","105630","한세실업",20600,700,3.52,NA,NA,9945,2.07,500,2.43
"2205","069640","한세엠케이",3405,5,0.15,NA,NA,7793,0.44,0,0
"2206","016450","한세예스24홀딩스",7240,-230,-3.08,513,14.11,6786,1.07,250,3.45
"2207","010420","한솔PNS",1825,-45,-2.41,154,11.85,2004,0.91,25,1.37
"2208","009180","한솔로지스틱스",3080,-45,-1.44,215,14.33,1713,1.8,40,1.3
"2209","070590","한솔인티큐브",3660,-80,-2.14,NA,NA,1705,2.15,0,0
"2210","213500","한솔제지",13100,-300,-2.24,1683,7.78,24810,0.53,600,4.58
"2211","014680","한솔케미칼",244000,-2500,-1.01,7798,31.29,39713,6.14,1500,0.61
"2212","004710","한솔테크닉스",9520,-400,-4.03,245,38.86,8145,1.17,0,0
"2213","004150","한솔홀딩스",3520,-110,-3.03,602,5.85,9195,0.38,0,0
"2214","025750","한솔홈데코",1930,-85,-4.22,NA,NA,1914,1.01,0,0
"2215","226440","한송네오텍",1595,-75,-4.49,9,177.22,480,3.32,0,0
"2216","042520","한스바이오메드",11600,-250,-2.11,1012,11.46,7562,1.53,120,1.03
"2217","004960","한신공영",18400,-250,-1.34,6212,2.96,43693,0.42,350,1.9
"2218","011700","한신기계",1770,-20,-1.12,51,34.71,2496,0.71,15,0.85
"2219","078350","한양디지텍",5070,-270,-5.06,NA,NA,2890,1.75,0,0
"2220","045100","한양이엔지",15750,-650,-3.96,1695,9.29,18191,0.87,450,2.86
"2221","001750","한양증권",9940,-260,-2.55,1726,5.76,22236,0.45,350,3.52
"2222","001755","한양증권우",14700,-500,-3.29,NA,NA,NA,NA,400,2.72
"2223","018880","한온시스템",15450,-650,-4.04,597,25.88,4153,3.72,320,2.07
"2224","009420","한올바이오파마",22050,-650,-2.86,375,58.8,2688,8.2,0,0
"2225","014130","한익스프레스",6100,-150,-2.4,479,12.73,5960,1.02,70,1.15
"2226","046110","한일네트웍스",5370,-10,-0.19,589,9.12,5635,0.95,230,4.28
"2227","024740","한일단조",1895,-35,-1.81,107,17.71,3698,0.51,0,0
"2228","005860","한일사료",1765,0,0,NA,NA,1568,1.13,25,1.42
"2229","300720","한일시멘트",116000,-3500,-2.93,9772,11.87,214009,0.54,4700,4.05
"2230","123840","한일진공",988,-9,-0.9,NA,NA,1803,0.55,0,0
"2231","002220","한일철강",2225,10,0.45,NA,NA,6586,0.34,0,0
"2232","006390","한일현대시멘트",38700,-600,-1.53,2458,15.74,12164,3.18,1000,2.58
"2233","003300","한일홀딩스",10900,-50,-0.46,461,23.64,33397,0.33,460,4.22
"2234","007770","한일화학",11350,-250,-2.16,475,23.89,26611,0.43,150,1.32
"2235","051600","한전KPS",26850,-400,-1.47,3407,7.88,23632,1.14,1920,7.15
"2236","052690","한전기술",17500,-50,-0.28,694,25.22,12878,1.36,310,1.77
"2237","130660","한전산업",4730,-110,-2.27,530,8.92,2632,1.8,227,4.8
"2238","002320","한진",42300,-2100,-4.73,NA,NA,72343,0.58,500,1.18
"2239","097230","한진중공업",7270,260,3.71,5185,1.4,2943,2.47,0,0
"2240","003480","한진중공업홀딩스",3700,-115,-3.01,1160,3.19,11298,0.33,0,0
"2241","180640","한진칼",60600,-700,-1.14,NA,NA,20882,2.9,255,0.42
"2242","18064K","한진칼우",40250,-950,-2.31,NA,NA,NA,NA,280,0.7
"2243","005110","한창",1275,-50,-3.77,NA,NA,593,2.15,0,0
"2244","079170","한창산업",7080,-100,-1.39,227,31.19,10088,0.7,110,1.55
"2245","009460","한창제지",2280,-20,-0.87,125,18.24,1440,1.58,20,0.88
"2246","086960","한컴MDS",15000,-450,-2.91,987,15.2,12715,1.18,0,0
"2247","054920","한컴위드",8480,-290,-3.31,1905,4.45,4404,1.93,0,0
"2248","002680","한탑",2330,180,8.37,NA,NA,1573,1.48,0,0
"2249","066110","한프",480,0,0,NA,NA,NA,NA,0,0
"2250","000880","한화",29350,-1200,-3.93,1051,27.93,45198,0.65,700,2.39
"2251","00088K","한화3우B",13650,-300,-2.15,NA,NA,NA,NA,750,5.49
"2252","088350","한화생명",3205,65,2.07,18,178.06,14606,0.22,30,0.94
"2253","000370","한화손해보험",3780,30,0.8,NA,NA,12154,0.31,0,0
"2254","009830","한화솔루션",45050,-2100,-4.45,NA,NA,34147,1.32,200,0.44
"2255","009835","한화솔루션우",53000,-1800,-3.28,NA,NA,NA,NA,250,0.47
"2256","272210","한화시스템",21000,150,0.72,706,29.75,8786,2.39,310,1.48
"2257","317320","한화에스비아이스팩",2885,-150,-4.94,NA,NA,NA,NA,0,0
"2258","012450","한화에어로스페이스",36900,-2000,-5.14,2558,14.43,48217,0.77,0,0
"2259","000885","한화우",38500,-1300,-3.27,NA,NA,NA,NA,750,1.95
"2260","003530","한화투자증권",2780,-15,-0.54,511,5.44,5265,0.53,0,0
"2261","003535","한화투자증권우",4050,-165,-3.91,NA,NA,NA,NA,0,0
"2262","340440","한화플러스제1호스팩",2050,0,0,NA,NA,NA,NA,0,0
"2263","220630","해마로푸드서비스",3080,-40,-1.28,148,20.81,861,3.58,50,1.62
"2264","195870","해성디에스",33100,-1300,-3.78,1078,30.71,12267,2.7,350,1.06
"2265","034810","해성산업",11750,0,0,238,49.37,14265,0.82,175,1.49
"2266","076610","해성옵틱스",1160,-230,-16.55,NA,NA,1957,0.59,0,0
"2267","101530","해태제과식품",8130,-290,-3.44,NA,NA,8359,0.97,150,1.85
"2268","220180","핸디소프트",2960,-30,-1,NA,NA,2868,1.03,0,0
"2269","143210","핸즈코퍼레이션",6790,-70,-1.02,320,21.22,14807,0.46,130,1.91
"2270","008800","행남사",1770,0,0,NA,NA,671,2.64,0,0
"2271","084990","헬릭스미스",24100,-1000,-3.98,NA,NA,6867,3.51,0,0
"2272","000720","현대건설",39800,-1750,-4.21,3656,10.89,59778,0.67,600,1.51
"2273","267270","현대건설기계",37450,250,0.67,169,221.6,61453,0.61,0,0
"2274","000725","현대건설우",163000,-4500,-2.69,NA,NA,NA,NA,650,0.4
"2275","170030","현대공업",9010,510,6,272,33.13,6642,1.36,66,0.73
"2276","005440","현대그린푸드",9060,-130,-1.41,628,14.43,17576,0.52,210,2.32
"2277","086280","현대글로비스",193000,-2000,-1.03,13395,14.41,124541,1.55,3500,1.81
"2278","064350","현대로템",19600,-400,-2,NA,NA,9695,2.02,0,0
"2279","079430","현대리바트",16200,-250,-1.52,968,16.74,22301,0.73,150,0.93
"2280","012330","현대모비스",303000,-11500,-3.66,24234,12.5,339207,0.89,4000,1.32
"2281","010620","현대미포조선",54000,900,1.69,1335,40.45,58022,0.93,350,0.65
"2282","048410","현대바이오",54700,2700,5.19,22,2486.36,1356,40.34,0,0
"2283","052260","현대바이오랜드",22400,-500,-2.18,723,30.98,10382,2.16,350,1.56
"2284","069960","현대백화점",82000,-700,-0.85,8639,9.49,181263,0.45,1000,1.22
"2285","004560","현대비앤지스틸",20400,1200,6.25,1433,14.24,26531,0.77,100,0.49
"2286","004565","현대비앤지스틸우",96000,-800,-0.83,NA,NA,NA,NA,150,0.16
"2287","016790","현대사료",13100,-450,-3.32,528,24.81,9667,1.36,100,0.76
"2288","011760","현대상사",17350,-50,-0.29,1292,13.43,25722,0.67,600,3.46
"2289","004310","현대약품",7770,-100,-1.27,42,185,2737,2.84,45,0.58
"2290","322000","현대에너지솔루션",32500,-1300,-3.85,2788,11.66,28380,1.15,0,0
"2291","017800","현대엘리베이",43100,-900,-2.05,1190,36.22,22966,1.88,900,2.09
"2292","307950","현대오토에버",130000,1500,1.17,2673,48.63,24259,5.36,710,0.55
"2293","011210","현대위아",77100,-2100,-2.65,2078,37.1,113690,0.68,700,0.91
"2294","267260","현대일렉트릭",17650,-500,-2.75,NA,NA,19418,0.91,0,0
"2295","004020","현대제철",39950,-1200,-2.92,130,307.31,126631,0.32,750,1.88
"2296","267250","현대중공업지주",270500,-7000,-2.52,11848,22.83,490707,0.55,18500,6.84
"2297","005380","현대차",237000,-8000,-3.27,11310,20.95,253001,0.94,4000,1.69
"2298","005387","현대차2우B",102000,-5000,-4.67,NA,NA,NA,NA,4100,4.02
"2299","005389","현대차3우B",99600,-2900,-2.83,NA,NA,NA,NA,4050,4.07
"2300","005385","현대차우",104000,-3500,-3.26,NA,NA,NA,NA,4050,3.89
"2301","001500","현대차증권",11450,-350,-2.97,2315,4.95,25525,0.45,600,5.24
"2302","227840","현대코퍼레이션홀딩스",12500,-450,-3.47,1183,10.57,19704,0.63,500,4
"2303","039010","현대통신",9000,-480,-5.06,1238,7.27,9454,0.95,300,3.33
"2304","126560","현대퓨처넷",3710,-60,-1.59,343,10.82,6569,0.56,60,1.62
"2305","001450","현대해상",21900,200,0.92,3161,6.93,50452,0.43,880,4.02
"2306","057050","현대홈쇼핑",79500,-100,-0.13,7354,10.81,144315,0.55,2000,2.52
"2307","092300","현우산업",4275,-145,-3.28,156,27.4,4933,0.87,100,2.34
"2308","053660","현진소재",400,0,0,NA,NA,NA,NA,0,0
"2309","011080","형지I&C",1480,-80,-5.13,NA,NA,581,2.55,0,0
"2310","093240","형지엘리트",3870,-50,-1.28,NA,NA,2007,1.93,0,0
"2311","003010","혜인",5700,-200,-3.39,412,13.83,8192,0.7,60,1.05
"2312","111110","호전실업",9830,-370,-3.63,346,28.41,14353,0.68,250,2.54
"2313","008770","호텔신라",81600,-1800,-2.16,4483,18.2,22979,3.55,350,0.43
"2314","008775","호텔신라우",82600,-300,-0.36,NA,NA,NA,NA,400,0.48
"2315","060560","홈센타홀딩스",943,-1,-0.11,NA,NA,828,1.14,0,0
"2316","064240","홈캐스트",2965,-220,-6.91,NA,NA,2113,1.4,0,0
"2317","039610","화성밸브",5670,-140,-2.41,284,19.96,6985,0.81,0,0
"2318","002460","화성산업",11400,-200,-1.72,634,17.98,29797,0.38,500,4.39
"2319","013520","화승알앤에이",3650,0,0,376,9.71,4046,0.9,25,0.68
"2320","241590","화승엔터프라이즈",15450,500,3.34,1031,14.99,5759,2.68,45,0.29
"2321","006060","화승인더",7740,-20,-0.26,1092,7.09,5972,1.3,45,0.58
"2322","010690","화신",4915,185,3.91,202,24.33,8582,0.57,50,1.02
"2323","126640","화신정공",1635,-40,-2.39,99,16.52,2217,0.74,30,1.83
"2324","133820","화인베스틸",2400,-30,-1.23,NA,NA,3118,0.77,0,0
"2325","061250","화일약품",13200,400,3.13,235,56.17,6906,1.91,125,0.95
"2326","010660","화천기계",2330,-35,-1.48,NA,NA,5663,0.41,0,0
"2327","000850","화천기공",31150,-250,-0.8,3388,9.19,134845,0.23,1250,4.01
"2328","016580","환인제약",19100,-400,-2.05,1225,15.59,14719,1.3,300,1.57
"2329","032560","황금에스티",9250,-150,-1.6,1795,5.15,18579,0.5,100,1.08
"2330","004800","효성",80100,-2800,-3.38,5100,15.71,115817,0.69,5000,6.24
"2331","094280","효성ITX",19800,-450,-2.22,899,22.02,4162,4.76,500,2.53
"2332","097870","효성오앤비",7830,-330,-4.04,203,38.57,7102,1.1,100,1.28
