"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1586","068940","아이씨케이","KOSDAQ","정보기기",4200,-5,-0.12,145654832400
"1587","052860","아이앤씨","KOSDAQ","반도체",4010,-250,-5.87,70953156540
"1588","069920","아이에스이커머스","KOSDAQ","유통",3930,20,0.51,101497602660
"1589","038880","아이에이","KOSDAQ","반도체",1660,-70,-4.05,457254976300
"1590","123010","아이에이네트웍스","KOSDAQ","반도체",1700,-35,-2.02,83927199700
"1591","307180","아이엘사이언스","KOSDAQ","일반전기전자",3340,-15,-0.45,70881556820
"1592","101390","아이엠","KOSDAQ","IT부품",894,-24,-2.61,38036520936
"1593","090740","아이엠이연이","KOSDAQ","IT부품",5150,-350,-6.36,98499322300
"1594","226350","아이엠텍","KOSDAQ","통신장비",214,0,0,9318361858
"1595","078860","아이오케이","KOSDAQ","오락·문화",1385,-75,-5.14,81085970395
"1596","114810","아이원스","KOSDAQ","IT부품",6020,-120,-1.95,153529107480
"1597","031310","아이즈비전","KOSDAQ","통신장비",3900,-130,-3.23,61513038600
"1598","185490","아이진","KOSDAQ","기타서비스",11550,-50,-0.43,134778670950
"1599","059100","아이컴포넌트","KOSDAQ","IT부품",5690,140,2.52,40233193400
"1600","262840","아이퀘스트","KOSDAQ","소프트웨어",16500,-1150,-6.52,1.6269e+11
"1601","175250","아이큐어","KOSDAQ","제약",52500,-4700,-8.22,396348172500
"1602","052460","아이크래프트","KOSDAQ","컴퓨터서비스",3615,-100,-2.69,52807688640
"1603","119830","아이텍","KOSDAQ","반도체",8300,-10,-0.12,120965793600
"1604","052770","아이톡시","KOSDAQ","디지털컨텐츠",3180,0,0,34542772260
"1605","124500","아이티센","KOSDAQ","컴퓨터서비스",5510,-300,-5.16,109689404830
"1606","084850","아이티엠반도체","KOSDAQ","반도체",45800,-1300,-2.76,1058892061200
"1607","027360","아주IB투자","KOSDAQ","금융",4075,-20,-0.49,485633336875
"1608","032080","아즈텍WB","KOSDAQ","섬유·의류",2335,-75,-3.11,50181552715
"1609","013310","아진산업","KOSDAQ","운송장비·부품",3530,35,1,134223258580
"1610","059120","아진엑스텍","KOSDAQ","반도체",7300,-430,-5.56,71164750800
"1611","158430","아톤","KOSDAQ","소프트웨어",24250,550,2.32,105574242250
"1612","067160","아프리카TV","KOSDAQ","소프트웨어",72900,-4500,-5.81,837968514300
"1613","001540","안국약품","KOSDAQ","제약",13000,-450,-3.35,169551460000
"1614","053800","안랩","KOSDAQ","소프트웨어",87800,-4200,-4.57,879216469000
"1615","065660","안트로젠","KOSDAQ","유통",61200,-2400,-3.77,556524280800
"1616","297570","알로이스","KOSDAQ","통신장비",4600,-195,-4.07,79715304400
"1617","260660","알리코제약","KOSDAQ","제약",12150,-250,-2.02,125149556250
"1618","131370","알서포트","KOSDAQ","디지털컨텐츠",8370,-510,-5.74,445845484710
"1619","140670","알에스오토메이션","KOSDAQ","IT부품",9790,-510,-4.95,89119740600
"1620","096610","알에프세미","KOSDAQ","반도체",5750,-200,-3.36,54594663000
"1621","061040","알에프텍","KOSDAQ","통신장비",9120,-100,-1.08,263567252160
"1622","148250","알엔투테크놀로지","KOSDAQ","정보기기",16700,-450,-2.62,121870471100
"1623","347860","알체라","KOSDAQ","소프트웨어",32750,-800,-2.38,437828003500
"1624","196170","알테오젠","KOSDAQ","기타서비스",130000,-6200,-4.55,3.650777e+12
"1625","123750","알톤스포츠","KOSDAQ","운송장비·부품",4830,-115,-2.33,61564614510
"1626","085810","알티캐스트","KOSDAQ","소프트웨어",1750,-75,-4.11,49728663250
"1627","117670","알파홀딩스","KOSDAQ","반도체",5330,-270,-4.82,113233995160
"1628","291650","압타머사이언스","KOSDAQ","기타서비스",24650,-1050,-4.09,208690005900
"1629","293780","압타바이오","KOSDAQ","기타서비스",52400,-2600,-4.73,581390209200
"1630","196300","애니젠","KOSDAQ","제약",15650,-800,-4.86,78581232250
"1631","310200","애니플러스","KOSDAQ","오락·문화",1520,-35,-2.25,43179307280
"1632","205500","액션스퀘어","KOSDAQ","디지털컨텐츠",2100,-95,-4.33,86798554500
"1633","052790","액토즈소프트","KOSDAQ","디지털컨텐츠",8520,-200,-2.29,96537035760
"1634","131400","액트","KOSDAQ","IT부품",4500,-115,-2.49,103009702500
"1635","290740","액트로","KOSDAQ","IT부품",9300,-280,-2.92,93604602300
"1636","238090","앤디포스","KOSDAQ","비금속",4375,-180,-3.95,241332551250
"1637","092600","앤씨앤","KOSDAQ","반도체",5900,70,1.2,123590250000
"1638","129890","앱코","KOSDAQ","정보기기",26350,-550,-2.04,255298088200
"1639","174900","앱클론","KOSDAQ","제약",27900,-600,-2.11,426258125100
"1640","255440","야스","KOSDAQ","IT부품",13350,-500,-3.61,174324300000
"1641","030960","양지사","KOSDAQ","출판·매체복제",14250,-1550,-9.81,2.27715e+11
"1642","102120","어보브반도체","KOSDAQ","반도체",14050,-450,-3.1,245308124650
"1643","238120","얼라인드","KOSDAQ","의료·정밀기기",7370,-250,-3.28,52986231760
"1644","019990","에너토크","KOSDAQ","기계·장비",4560,-175,-3.7,44487761280
"1645","041440","에버다임","KOSDAQ","기계·장비",4835,-40,-0.82,86623589240
"1646","038680","에스넷","KOSDAQ","컴퓨터서비스",6880,-200,-2.82,110597479200
"1647","217480","에스디생명공학","KOSDAQ","화학",5050,-150,-2.88,113196083300
"1648","121890","에스디시스템","KOSDAQ","정보기기",739,0,0,7101198800
"1649","097780","에스맥","KOSDAQ","IT부품",1465,-40,-2.66,382578306930
"1650","042110","에스씨디","KOSDAQ","일반전기전자",1375,-50,-3.51,66453150500
"1651","298060","에스씨엠생명과학","KOSDAQ","제약",33350,-1700,-4.85,396143139250
"1652","065420","에스아이리소스","KOSDAQ","광업",639,0,0,42391307925
"1653","103230","에스앤더블류","KOSDAQ","기계·장비",2505,0,0,1.8036e+10
"1654","900080","에스앤씨엔진그룹","KOSDAQ","금융",197,0,0,24380639821
"1655","101490","에스앤에스텍","KOSDAQ","반도체",34300,-1900,-5.25,735784632100
"1656","095910","에스에너지","KOSDAQ","IT부품",5920,-280,-4.52,87273717440
"1657","275630","에스에스알","KOSDAQ","소프트웨어",5860,0,0,34750022680
"1658","031330","에스에이엠티","KOSDAQ","유통",2625,-5,-0.19,262487050875
"1659","060540","에스에이티","KOSDAQ","통신장비",2480,-75,-2.94,64810598880
"1660","056190","에스에프에이","KOSDAQ","기계·장비",42450,-1350,-3.08,1524326862000
"1661","080000","에스엔유","KOSDAQ","기계·장비",4075,-175,-4.12,139865695250
"1662","041510","에스엠","KOSDAQ","오락·문화",30050,-550,-1.8,704747655050
"1663","007820","에스엠코어","KOSDAQ","기계·장비",7570,-330,-4.18,151656971220
"1664","109610","에스와이","KOSDAQ","금속",4070,-160,-3.78,190757163740
"1665","306040","에스제이그룹","KOSDAQ","섬유·의류",20550,-950,-4.42,202742765400
"1666","080440","에스제이케이","KOSDAQ","유통",498,0,0,6636328080
"1667","096630","에스코넥","KOSDAQ","IT부품",2010,-90,-4.29,131184105240
"1668","069510","에스텍","KOSDAQ","일반전기전자",10700,-350,-3.17,1.16737e+11
"1669","041910","에스텍파마","KOSDAQ","제약",11000,-450,-3.93,130880893000
"1670","234300","에스트래픽","KOSDAQ","소프트웨어",5530,-150,-2.64,115168664800
"1671","039440","에스티아이","KOSDAQ","반도체",18900,-300,-1.56,2.99187e+11
"1672","098660","에스티오","KOSDAQ","섬유·의류",2195,-190,-7.97,27439642320
"1673","052020","에스티큐브","KOSDAQ","IT부품",10450,150,1.46,317523344050
"1674","237690","에스티팜","KOSDAQ","제약",78000,-2400,-2.99,1.455168e+12
"1675","050760","에스폴리텍","KOSDAQ","화학",5390,-200,-3.58,88043914420
"1676","288620","에스퓨얼셀","KOSDAQ","일반전기전자",33200,-1500,-4.32,217271291200
"1677","317830","에스피시스템스","KOSDAQ","기계·장비",7240,-210,-2.82,58974868000
"1678","058610","에스피지","KOSDAQ","IT부품",8790,-440,-4.77,186937738680
"1679","043340","에쎈테크","KOSDAQ","기계·장비",1145,-40,-3.38,8.244e+10
"1680","054630","에이디칩스","KOSDAQ","기타제조",1465,-75,-4.87,77658860365
"1681","200710","에이디테크놀로지","KOSDAQ","반도체",26800,-850,-3.07,356257250800
"1682","096690","에이루트","KOSDAQ","정보기기",6990,40,0.58,89841491400
"1683","298380","에이비엘바이오","KOSDAQ","제약",20300,-800,-3.79,948099320000
"1684","195990","에이비프로바이오","KOSDAQ","기계·장비",916,-16,-1.72,230346138944
"1685","003800","에이스침대","KOSDAQ","기타제조",41000,200,0.49,4.5469e+11
"1686","088800","에이스테크","KOSDAQ","통신장비",22250,-800,-3.47,911313898000
"1687","241840","에이스토리","KOSDAQ","오락·문화",34650,-2100,-5.71,324820881000
"1688","138360","에이씨티","KOSDAQ","화학",4480,0,0,155061688320
"1689","039230","에이아이비트","KOSDAQ","반도체",181,0,0,19975625713
"1690","312610","에이에프더블류","KOSDAQ","일반전기전자",11200,450,4.19,113438572800
"1691","102210","에이치디","KOSDAQ","운송장비·부품",1100,0,0,81066045500
"1692","072990","에이치시티","KOSDAQ","기타서비스",13950,-100,-0.71,96640020000
"1693","176440","에이치엔티","KOSDAQ","IT부품",1920,0,0,164619542400
"1694","028300","에이치엘비","KOSDAQ","운송장비·부품",68600,5500,8.72,3642850159200
"1695","067630","에이치엘비생명과학","KOSDAQ","기타서비스",18200,2650,17.04,857046244600
"1696","047920","에이치엘비제약","KOSDAQ","기타서비스",15400,0,0,343668925600
"1697","043220","에이치엘비파워","KOSDAQ","기계·장비",1015,25,2.53,92482107655
"1698","239610","에이치엘사이언스","KOSDAQ","음식료·담배",40900,-1300,-3.08,210313853200
"1699","353070","에이치엠씨제4호스팩","KOSDAQ","금융",2075,-20,-0.95,8943250000
"1700","353060","에이치엠씨제5호스팩","KOSDAQ","금융",2025,-20,-0.98,10357875000
"1701","044780","에이치케이","KOSDAQ","기계·장비",1730,-20,-1.14,32015011510
"1702","071670","에이테크솔루션","KOSDAQ","기계·장비",15450,-900,-5.5,1.545e+11
"1703","045660","에이텍","KOSDAQ","정보기기",29100,-900,-3,2.40366e+11
"1704","224110","에이텍티앤","KOSDAQ","정보기기",21000,-700,-3.23,1.1214e+11
"1705","230980","에이트원","KOSDAQ","출판·매체복제",5380,60,1.13,88388783960
"1706","021080","에이티넘인베스트","KOSDAQ","금융",2325,-45,-1.9,1.116e+11
"1707","089530","에이티세미콘","KOSDAQ","반도체",653,-1,-0.15,82680125236
"1708","200470","에이팩트","KOSDAQ","반도체",6970,-100,-1.41,122349149600
"1709","073070","에이팸","KOSDAQ","운송장비·부품",2035,0,0,58427546375
"1710","262260","에이프로","KOSDAQ","일반전기전자",38800,350,0.91,266968288800
"1711","109960","에이프로젠 H&G","KOSDAQ","유통",647,-24,-3.58,115615805399
"1712","089970","에이피티씨","KOSDAQ","기계·장비",19850,-200,-1,467757210750
"1713","230240","에치에프알","KOSDAQ","일반전기전자",21200,-2100,-9.01,273098824000
"1714","064510","에코마이스터","KOSDAQ","기계·장비",1475,-15,-1.01,39370121800
"1715","230360","에코마케팅","KOSDAQ","기타서비스",26600,0,0,864975448400
"1716","038870","에코바이오","KOSDAQ","기타서비스",8740,-350,-3.85,101480087560
"1717","128540","에코캡","KOSDAQ","운송장비·부품",3720,-155,-4,54158736000
"1718","086520","에코프로","KOSDAQ","IT부품",64300,-700,-1.08,1420399281300
"1719","247540","에코프로비엠","KOSDAQ","일반전기전자",162300,-3700,-2.23,3414007441800
"1720","038110","에코플라스틱","KOSDAQ","운송장비·부품",2010,-75,-3.6,51595433700
"1721","073540","에프알텍","KOSDAQ","통신장비",5620,-60,-1.06,6.4068e+10
"1722","064850","에프앤가이드","KOSDAQ","기타서비스",7380,-190,-2.51,89150400000
"1723","064090","에프앤리퍼블릭","KOSDAQ","유통",481,-22,-4.37,52859059695
"1724","036810","에프에스티","KOSDAQ","반도체",31700,-1250,-3.79,641411903800
"1725","173940","에프엔씨엔터","KOSDAQ","오락·문화",5610,-160,-2.77,80586976800
"1726","083500","에프엔에스테크","KOSDAQ","기계·장비",12250,-600,-4.67,102725094500
"1727","054940","엑사이엔씨","KOSDAQ","건설",1420,-10,-0.7,47106438160
"1728","950130","엑세스바이오","KOSDAQ","제약",16250,-600,-3.56,590127313750
"1729","205100","엑셈","KOSDAQ","소프트웨어",4480,-140,-3.03,151792583040
"1730","070300","엑스큐어","KOSDAQ","소프트웨어",4810,0,0,35430815940
"1731","092870","엑시콘","KOSDAQ","반도체",14200,-550,-3.73,147313356000
"1732","317870","엔바이오니아","KOSDAQ","기타제조",8690,-440,-4.82,65901092950
"1733","067570","엔브이에이치코리아","KOSDAQ","운송장비·부품",6760,610,9.92,200040466600
"1734","236810","엔비티","KOSDAQ","기타서비스",19200,-800,-4,162964089600
"1735","101400","엔시트론","KOSDAQ","반도체",784,-21,-2.61,25319992656
"1736","217820","엔에스","KOSDAQ","기계·장비",10450,-550,-5,116957779400
"1737","031860","엔에스엔","KOSDAQ","유통",1325,-90,-6.36,69132435475
"1738","310840","엔에이치스팩13호","KOSDAQ","금융",2120,0,0,7250400000
"1739","319400","엔에이치스팩14호","KOSDAQ","금융",5370,80,1.51,46289400000
"1740","353190","엔에이치스팩16호","KOSDAQ","금융",2180,0,0,9395800000
"1741","359090","엔에이치스팩17호","KOSDAQ","금융",2100,20,0.96,1.4721e+10
"1742","365590","엔에이치스팩18호","KOSDAQ","금융",2085,5,0.24,9.591e+09
"1743","265740","엔에프씨","KOSDAQ","화학",16300,-550,-3.26,145588340000
"1744","354200","엔젠바이오","KOSDAQ","기타서비스",18000,-700,-3.74,219880116000
"1745","208860","엔지스테크널러지","KOSDAQ","소프트웨어",6980,410,6.24,79713973200
"1746","183490","엔지켐생명과학","KOSDAQ","제약",88900,-2800,-3.05,734167403900
"1747","182400","엔케이맥스","KOSDAQ","제약",19950,-900,-4.32,684392211300
"1748","069410","엔텔스","KOSDAQ","소프트웨어",12600,150,1.2,86930260200
"1749","227950","엔투텍","KOSDAQ","기계·장비",2375,-175,-6.86,139214135250
"1750","198080","엔피디","KOSDAQ","IT부품",3860,-220,-5.39,83125814100
"1751","048830","엔피케이","KOSDAQ","화학",1925,-25,-1.28,36043551775
"1752","096870","엘디티","KOSDAQ","반도체",4180,-215,-4.89,27915712000
"1753","061970","엘비세미콘","KOSDAQ","반도체",12150,-450,-3.57,531982792800
"1754","138690","엘아이에스","KOSDAQ","반도체",4560,-125,-2.67,73349966640
"1755","290650","엘앤씨바이오","KOSDAQ","제약",31000,-400,-1.27,678187248000
"1756","066970","엘앤에프","KOSDAQ","IT부품",71000,-3900,-5.21,1992169759000
"1757","156100","엘앤케이바이오","KOSDAQ","의료·정밀기기",39950,-2400,-5.67,534520732850
"1758","073110","엘엠에스","KOSDAQ","IT부품",10800,-550,-4.85,96074154000
"1759","083310","엘오티베큠","KOSDAQ","반도체",16450,-550,-3.24,272068079850
"1760","297890","엘이티","KOSDAQ","기계·장비",13800,-1000,-6.76,98110410000
"1761","037950","엘컴텍","KOSDAQ","IT부품",1585,-70,-4.23,133849317615
"1762","170920","엘티씨","KOSDAQ","반도체",13000,-800,-5.8,103528698000
"1763","058630","엠게임","KOSDAQ","디지털컨텐츠",6040,-130,-2.11,118045017080
"1764","019590","엠벤처투자","KOSDAQ","금융",1160,30,2.65,74482137240
"1765","169330","엠브레인","KOSDAQ","기타서비스",9330,520,5.9,83675722470
"1766","097520","엠씨넥스","KOSDAQ","IT부품",54400,-600,-1.09,971773420800
"1767","179290","엠아이텍","KOSDAQ","의료·정밀기기",4565,-185,-3.89,142351070620
"1768","009780","엠에스씨","KOSDAQ","음식료·담배",4825,-165,-3.31,8.492e+10
"1769","123040","엠에스오토텍","KOSDAQ","운송장비·부품",8800,-370,-4.03,305599395200
"1770","323230","엠에프엠코리아","KOSDAQ","섬유·의류",2005,-25,-1.23,35791413395
"1771","032790","엠젠플러스","KOSDAQ","정보기기",4075,0,0,89497452375
"1772","033160","엠케이전자","KOSDAQ","반도체",11350,-200,-1.73,247517270150
"1773","347890","엠투아이","KOSDAQ","정보기기",21500,-800,-3.59,180580693000
"1774","033310","엠투엔","KOSDAQ","금속",13950,100,0.72,309547975050
"1775","259630","엠플러스","KOSDAQ","기계·장비",14100,-500,-3.42,160774347600
"1776","115960","연우","KOSDAQ","화학",25500,-800,-3.04,3.16149e+11
"1777","060850","영림원소프트랩","KOSDAQ","소프트웨어",13600,-200,-1.45,110581600000
"1778","007530","영신금속","KOSDAQ","금속",3310,-70,-2.07,42477124080
"1779","143540","영우디에스피","KOSDAQ","반도체",2310,-85,-3.55,99866783940
"1780","036560","영풍정밀","KOSDAQ","기계·장비",8020,-80,-0.99,1.26315e+11
"1781","265560","영화테크","KOSDAQ","운송장비·부품",22250,-1100,-4.71,118928252500
"1782","036000","예림당","KOSDAQ","출판·매체복제",3050,-85,-2.71,70254544850
"1783","250930","예선테크","KOSDAQ","화학",2430,-105,-4.14,80191069200
"1784","053280","예스24","KOSDAQ","인터넷",13100,-400,-2.96,2.2532e+11
"1785","122640","예스티","KOSDAQ","반도체",12750,-200,-1.54,202877987250
"1786","900300","오가닉티코스메틱","KOSDAQ","금융",705,-19,-2.62,45409797300
"1787","045060","오공","KOSDAQ","화학",4590,-135,-2.86,77763660660
"1788","080520","오디텍","KOSDAQ","반도체",5550,-140,-2.46,65193679950
"1789","039830","오로라","KOSDAQ","기타서비스",9430,-180,-1.87,101494052700
"1790","322310","오로스테크놀로지","KOSDAQ","기계·장비",42900,-6950,-13.94,399379351800
"1791","046120","오르비텍","KOSDAQ","기타서비스",6220,-180,-2.81,147977364060
